VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00000_PSM_310_6O27D3KFI7	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50812	51738	2464	Cyclolithistide_A_Cyclolithistide_A	6	8.3e-08	1163.6	531.791	-1	M+2H	2	CCCC1C(=O)NC(CCC(=N)O)C(=O)NC(C(C)O)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C(C)Cl)C(=O)OC(C)C(C(CC(=O)NCC(=O)N1)O)NC(=O)C(CC(C)C)NC=O	1.32
spectra-00000_PSM_311_VHCPS24ABE	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28703	29153	916	Clonostachysin_A_Clonostachysin_A	7	8.3e-08	1009.66	473.252	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1C	1.31
spectra-00000_PSM_312_HULTCY921G	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44024	44801	6374	Permetin_A_2-L-Valine_analogue	6	8.4e-08	1086.68	557.788	-1	M+2H	2	CCC(C)C1CC(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1	1.30
spectra-00000_PSM_313_8YV83UYI2U	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48440	49307	182	Zelkovamycin_Zelkovamycin	6	8.5e-08	779.306	321.203	-1	M+2H	2	CCC1C(=O)NC(=CC)C(=O)N(C)CC(=O)NC(C)c2nc(cs2)C(=O)NC(Cc2c[nH]c3c2cccc3OC)C(=O)NC(C)(C(=O)C)C(=O)NCC(=O)N1	1.29
spectra-00000_PSM_314_X6ZPVIRQYN	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	13706	13861	8778	"Neomycoplanecin_A;1-De-[N-(1,2-dioxobu"	6	8.5e-08	985.658	441.242	-1	M+2H	2	C1(=O)N2C(C(=O)N(C(C(=O)NCC(=O)OC(C(C(=O)NC(C(=O)C3N(C(=O)NC(C(=O)N(C1C(C)C)C)CCC(C)C)CC(C3)C)CC(C)C)N(C(=O)C1NCC(C1)CC)C)C)CC(C)C)C)CCC2	1.28
spectra-00000_PSM_315_J1V6Y7HLNS	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28916	29371	9812	Tolybyssidin_A	6	8.6e-08	1464.87	806.457	-1	M+2H	2	C1(=O)N2[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H]1C(C)C)C(C)C)[C@@H](O)C)[C@@H](OC(=O)C)C)C(C)C)Cc1ccccc1)C(CC)C)C(CC)C)[C@H](O)C)CC(C)C)CCCNC(=N)N)CCC2	1.27
spectra-00000_PSM_316_06U0C3HIM2	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38141	38786	8761	dolastatin_12	6	8.9e-08	968.595	442.84	-1	M+2H	2	c1(ccccc1)CC1C(=O)NC(C)C(=O)C(C(=O)N(C(C(=O)NC(CC)C(C(=O)OC(C(=O)NCC(=O)N(C(C(=O)NCC(=O)N(C(C(=O)N1C)C(C)C)C)CC(C)C)C)C(CC)C)C)C)C)(C)C	1.27
spectra-00000_PSM_317_P9YU9ARMVA	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40749	41453	5748	Unguisin_D_Unguisin_D	6	8.9e-08	738.443	386.743	-1	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCCCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)N1	1.26
spectra-00000_PSM_318_W0DWCYAY7D	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	7113	7171	5614	Wewakpeptin_A_Wewakpeptin_A	6	9.1e-08	983.631	457.258	-1	M+2H	2	C#CCCCC1C(C)(C)C(=O)NC(C(C)CC)C(=O)N(C)C(C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)O1	1.25
spectra-00000_PSM_319_3P245JE2WG	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43979	44756	1899	Lissoclinamide_1_Lissoclinamide_1	6	9.6e-08	705.277	336.671	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.24
spectra-00000_PSM_320_KERXIC5BMC	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29006	29462	8982	SCH-378161	6	9.7e-08	1122.63	636.874	-1	M+2H	2	C1(=O)N(C(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)N3C(C(=O)NCC(=O)N(C1C(C)C)C)CCC3)Cc1ccccc1)C(CC)C)CCC(=O)O)C)C(C)C)CCC2)C(CC)C)CCC(=O)N)C	1.23
spectra-00000_PSM_321_HRVLF9U6K1	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40126	40811	9741	none	6	1.0e-07	1435.91	676.439	-1	M+2H	2	[C@@H]1([C@@H](C)OC(=O)[C@H](N(C(=O)[C@H](NC(=O)CCNC(=O)[C@@H](N(C(=O)[C@@H](N(C(=O)[C@@H]([C@H](CC)C)NC(=O)CCNC(=O)[C@@H](N(C)C(=O)[C@@H](CC(C)C)NC(=O)CCNC1=O)[C@H](CC)C)C)C(C)C)C)C)CC(C)C)C)[C@@H](C)CC)NC(=O)[C@@H](N(C(=O)[C@H](NC(=O)CS(=O)C)C(C)C)C)CC(C)C	1.23
spectra-00000_PSM_322_8PXUPWW0NX	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40568	41267	3591	Citrusin_IX_Citrusin_IX	6	1.2e-07	752.422	377.754	-1	M+2H	2	CCC(C)C1C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)N1	1.22
spectra-00000_PSM_323_FKM2QCNXZB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49149	50034	8764	euryjanicin_B	7	1.2e-07	709.38	310.182	-1	M+2H	2	[C@@H]1([C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@H]3N(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]4N(C1=O)CCC4)Cc1ccccc1)C(C)C)CCC3)CCC2)C	1.21
spectra-00000_PSM_324_DOKTCC4ZGY	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43982	44759	9697	theonellapeptolide_IIIe	6	1.2e-07	1417.95	700.938	-1	M+2H	2	C(=O)(N[C@@H](C(=O)N([C@@H](C(=O)N[C@@H]1C(=O)N(CCC(=O)N[C@@H](C(=O)N(C)[C@H](C(=O)NCCC(=O)N[C@H](C(=O)N([C@@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)O[C@H]1C)CC(C)C)C)CC(C)C)C)C)C)C(C)CC)C)C(CC)C)C(CC)C)C(C)C)C)CC(C)C)C)C(C)C)COC	1.20
spectra-00000_PSM_325_ZJ2X28N25T	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	26874	27296	1070	Cyclodidemnamide_B_Cyclodidemnamide_B	6	1.2e-07	689.303	332.68	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)N2CCCC2c2nc(cs2)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)N1	1.20
spectra-00000_PSM_326_4G1BVWTULR	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40445	41144	8660	Planktocyclin;_cyclo(Pro-Gly-Leu-Val-Met	6	1.2e-07	800.425	401.718	-1	M+2H	2	C1(=O)N2[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H]1C(C)C)Cc1ccccc1)CCSC)C(C)C)CC(C)C)CCC2	1.19
spectra-00000_PSM_327_BZWPY2MF3F	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44213	44992	3466	Petriellin_A_Petriellin_A	7	1.3e-07	1430.88	692.941	-1	M+2H	2	CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)N2CCCCC2C(=O)OC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N1	1.18
spectra-00000_PSM_328_AU4E4KT03V	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	56001	57014	5867	Isariins_Isariin_E	6	1.3e-07	553.348	229.194	-1	M+2H	2	CCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	1.18
spectra-00000_PSM_329_FXQRAP6UD4	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43898	44673	6576	Nagahamide_A_Nagahamide_A	6	1.5e-07	868.454	437.234	-1	M+2H	2	CCCC(C)C1C(C)C(CC=CC=CC(=O)NCC(CC(=O)NC(CO)C(=O)NCC(=O)NC(C(C)C(=N)O)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)C)C(=O)O1)O)OC	1.74
spectra-00000_PSM_331_9CNB27CFTE	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50625	51546	1307	Laxaphycin_E_Laxaphycin_E	6	1.6e-07	1223.75	613.354	-1	M+2H	2	CCCCCCCC1CC(=O)NC(CCO)C(=O)NC(=CC)C(=O)N2CC(CC2C(=O)NC(CCO)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NCC(=O)N1)O	1.73
spectra-00000_PSM_332_JI01438741	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	1764	1793	3693	Laxaphycin_B_32-Epimer,_53-deoxy	6	1.8e-07	1378.84	681.412	-1	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1	1.72
spectra-00000_PSM_333_9B1BGPKNTV	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40450	41149	2065	Scopularide_A_Scopularide_A	7	1.8e-07	671.426	332.205	-1	M+2H	2	CCCCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)O1	1.71
spectra-00000_PSM_334_0OCEDYHYF2	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38033	38675	5468	Tyrocidine_Tyrocidine_B	6	1.9e-07	1308.67	633.319	-1	M+2H	2	CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=N)O)C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1	1.70
spectra-00000_PSM_335_B8RG6L59CL	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50959	51885	4749	Cyclomarin_A_18-Valyl_analogue,_13,14-deepoxy,_13,14-didehydro	6	2.1e-07	986.584	448.235	-1	M+2H	2	C=CC(C)(C)n1cc(c2ccccc12)C(C1C(=O)N(C)C(CC(C)CO)C(=O)NC(C)C(=O)NC(C(c2ccccc2)OC)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N1)O	1.69
spectra-00000_PSM_336_SYCASLJ71E	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	8018	8083	5999	Puwainaphycin_A_Puwainaphycin_A	6	2.2e-07	1234.72	636.904	-1	M+2H	2	CCCCC(=O)CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	1.69
spectra-00000_PSM_337_BSRGISS1L4	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	35516	36104	916	Clonostachysin_A_Clonostachysin_A	6	2.2e-07	1009.66	453.208	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1C	1.68
spectra-00000_PSM_338_P2R11U7K4W	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49235	50124	5330	Wewakazole_Wewakazole	6	2.4e-07	1140.54	501.78	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.67
spectra-00000_PSM_339_S7UMPBKG3R	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28856	29310	8941	Antamanide	6	2.5e-07	1146.59	578.324	-1	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3N(C(=O)C4N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C5N(C(=O)C1CCC2)CCC5)C)Cc1ccccc1)Cc1ccccc1)CCC4)CCC3)Cc1ccccc1)Cc1ccccc1)C(C)C	1.66
spectra-00000_PSM_340_JIPPXYMLWA	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	23844	24242	5247	YM_254890_3''-O-Deacyl	6	2.6e-07	788.396	420.763	-1	M+2H	2	CC(C)C(C1C(=O)N(C)C(C(C)OC)C(=O)OC(C)C(C(=O)OC(Cc2ccccc2)C(=O)N(C)C(=C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N1)NC(=O)C)O	1.65
spectra-00000_PSM_341_N0CK7ZRXR8	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40842	41546	1453	Isaridins_Stereoisomer	6	2.6e-07	703.394	319.196	-1	M+2H	2	CC(C)CC1C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCCC(=O)O1	1.64
spectra-00000_PSM_342_8RSQWS9RWO	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49139	50024	5085	Patellamide_C_Patellamide_C	6	2.6e-07	762.298	452.201	-1	M+2H	2	CCC(C)C1C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)NC(C(C)C)C2=NC(C(C)O2)C(=O)NC(C)c2nc(cs2)C(=O)N1	1.63
spectra-00000_PSM_343_WKU0C8CUA0	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42434	43165	4402	Aeruginazole_A_Aeruginazole_A	6	2.9e-07	1155.41	565.287	-1	M+2H	2	CC(C)CC1c2nc(cs2)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(=N)O)c2nc(cs2)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.62
spectra-00000_PSM_344_YXSV3SZKO2	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43834	44609	6006	Malevamide_C_Malevamide_C	6	3.4e-07	1511.94	767.949	-1	M+2H	2	C#CCCCC1C(C)C(=O)OC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N(C)C(COC)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N(C)C(C(C)CC)C(=O)N1	1.61
spectra-00000_PSM_345_CZJ4JA2S0E	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44002	44779	5330	Wewakazole_Wewakazole	6	3.8e-07	1140.54	557.79	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.60
spectra-00000_PSM_346_TUWW2CY02O	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	52105	53049	4548	Eujavanicin_A_Eujavanicin_A	6	4.0e-07	1119.68	602.373	-1	M+2H	2	CCC(C)C1C(=O)NC(CC(=O)O)C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)OC(C)C(=O)N2CCCCC2C(=O)N(C)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(C(C)CC)C(=O)N1C	1.60
spectra-00000_PSM_347_0DI4ITLBDM	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	47666	48520	9816	Lobocyclamide_B	6	4.7e-07	1383.82	727.45	-1	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]1C[C@H](C2)O)CC(C)C)[C@H](O)C)CCCCCC)C(C)C)[C@H](C(C)C)O)C)[C@@H](C(C)C)O)CCC(=O)N)C)[C@H](CC)C)[C@@H](O)CO)[C@H](O)C	1.59
spectra-00000_PSM_348_V505ZWK91O	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43958	44735	5330	Wewakazole_Wewakazole	6	4.9e-07	1140.54	565.787	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.58
spectra-00000_PSM_349_5RNF4RJFZU	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	23759	24157	1501	Lobocyclamide_A_Lobocyclamide_A	6	5.1e-07	1197.7	552.308	-1	M+2H	2	CCCCCC1CC(=O)NC(CO)C(=O)NC(=CC)C(=O)N2CC(CC2C(=O)NC(CCO)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NCC(=O)N1)O	1.57
spectra-00000_PSM_350_1AIN3KNHHB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44214	44993	5330	Wewakazole_Wewakazole	6	5.7e-07	1140.54	579.801	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.56
spectra-00000_PSM_351_MIESRAB58F	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49119	50004	7637	Trichamide_Trichamide	6	5.8e-07	1098.45	541.331	-1	M+2H	2	CC(C)CC1C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)NC(CO)c2nc(cs2)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)N1	1.55
spectra-00000_PSM_352_BSKE73276E	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40595	41295	4245	Guineamide_E_Guineamide_E	6	5.8e-07	741.431	333.212	-1	M+2H	2	CCCC1C(C)(C)C(=O)OC(C(C)C)C(=O)NC(C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)O1	1.55
spectra-00000_PSM_353_D3RY7TX0W1	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49868	50770	4402	Aeruginazole_A_Aeruginazole_A	6	6.6e-07	1155.41	596.886	-1	M+2H	2	CC(C)CC1c2nc(cs2)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(=N)O)c2nc(cs2)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.54
spectra-00000_PSM_354_UORAV4TANB	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	12916	13049	9816	Lobocyclamide_B	6	1.2e-06	1383.82	639.398	-1	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]1C[C@H](C2)O)CC(C)C)[C@H](O)C)CCCCCC)C(C)C)[C@H](C(C)C)O)C)[C@@H](C(C)C)O)CCC(=O)N)C)[C@H](CC)C)[C@@H](O)CO)[C@H](O)C	1.53
spectra-00000_PSM_355_MNW5XA7ZIZ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28880	29334	5691	BZR-Cotoxin_I_BZR-Cotoxin_I	6	1.6e-06	967.621	435.229	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(CO)C(=O)OC(C(C)C)C(=O)N(C)C(C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(CC(C)C)C(=O)N1C	1.52
spectra-00000_PSM_356_M533CCEKA9	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49358	50248	2162	Citrusin_VI_Citrusin_VI	6	1.6e-06	794.469	430.269	-1	M+2H	2	CC(C)CC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N1	1.52
spectra-00000_PSM_357_3GXC8N4Z00	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	45021	45814	5945	Stellarin_C_2'-Deoxy	6	1.7e-06	638.306	262.994	-1	M+2H	2	CC(CCO)C1C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)NCC(=O)NC(CO)C(=O)N1	1.51
spectra-00000_PSM_358_1N1U492RCV	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	54800	55777	4695	Verrucamides_Verrucamide_D	6	1.9e-06	1386.81	726.019	-1	M+2H	2	CC(C)C1C(=O)N(C)C(CO)C(=O)N(C)C(C(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C)C(=O)NCC(=O)N1	1.50
spectra-00000_PSM_359_3LL4NMOQMW	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	41768	42493	4271	Sch_378167_5'-Amide	6	3.2e-06	1136.65	526.862	-1	M+2H	2	CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(C)C)C(=O)N(C)C(CCC(=O)O)C(=O)OC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)N1	1.49
spectra-00000_PSM_360_6086WTD4EL	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42027	42756	2003	Citrusin_VIII_Citrusin_VIII	6	3.6e-06	821.48	437.737	-1	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(C)C)C(=O)N1	1.49
spectra-00000_PSM_361_A93FUI632H	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28959	29415	7496	B_12489_B_12489C	6	4.1e-06	1114.64	490.305	-1	M+2H	2	CC=C1C(=O)NC(CC(C)C)C(=O)NC(CN)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)OC(CCCC(C)C)CC(=O)NC(CN)C(=O)NC(Cc2ccccc2)C(=O)NC(CCN)C(=O)N1)C(C)(C)O	1.48
spectra-00000_PSM_362_7CJX41RN8Z	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	10150	10242	5376	Antanapeptin_A_Antanapeptin_A	6	4.4e-06	736.441	332.214	-1	M+2H	2	C#CCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)CC)C(=O)O1	1.47
